"objectid","id","sensor_eui","zeitpunkt","temperature","humidity","latitude","longitude","noise","sit","geometry"
"3098","2809","0080E115003BCF64","20221003075633","-100.00","-100.01","47.39211820","8.49007700","52","0","POINT (2679382.8 1249564)"
"3099","2810","0080E115003BCF64","20221003072633","-100.00","-100.01","47.39211820","8.49007700","52","0","POINT (2679382.8 1249564)"
"3100","2811","0080E115003BCF64","20221003065633","-100.00","-100.01","47.39211820","8.49007700","53","0","POINT (2679382.8 1249564)"
"3101","2812","0080E115003BCF64","20221003062633","-100.00","-100.01","47.39211820","8.49007700","55","0","POINT (2679382.8 1249564)"
"5798","5517","0080E115003BC2AD","20220908032319","16.05","101.09","47.39217240","8.49006920","45","0","POINT (2679382.2 1249570)"
"5799","5518","0080E115003BC2AD","20220908025319","16.05","101.09","47.39217240","8.49006920","45","0","POINT (2679382.2 1249570)"
"5800","5519","0080E115003BC2AD","20220908022319","16.05","101.09","47.39217240","8.49006920","45","0","POINT (2679382.2 1249570)"
"5801","5520","0080E115003BC2AD","20220908015319","16.05","101.09","47.39217240","8.49006920","45","0","POINT (2679382.2 1249570)"
"6871","6597","0080E115003BC1DF","20220909102551","18.60","73.95","47.39213550","8.49008360","45","0","POINT (2679383.2 1249565.9)"
"6872","6598","0080E115003BC1DF","20220909095551","18.60","73.95","47.39213550","8.49008360","45","6","POINT (2679383.2 1249565.9)"
"6873","6599","0080E115003BC1DF","20220909092551","18.60","73.95","47.39213550","8.49008360","45","0","POINT (2679383.2 1249565.9)"
"6874","6600","0080E115003BC1DF","20220909085551","18.60","73.95","47.39213550","8.49008360","45","0","POINT (2679383.2 1249565.9)"
"6879","6605","0080E115003BC2AD","20220909103318","18.51","76.30","47.39211460","8.49004370","45","0","POINT (2679380.2 1249563.5)"
"6880","6606","0080E115003BC2AD","20220909100318","18.51","76.30","47.39211460","8.49004370","45","5","POINT (2679380.2 1249563.5)"
"6881","6607","0080E115003BC2AD","20220909093318","18.51","76.30","47.39211460","8.49004370","46","0","POINT (2679380.2 1249563.5)"
"6882","6608","0080E115003BC2AD","20220909090318","18.51","76.30","47.39211460","8.49004370","45","6","POINT (2679380.2 1249563.5)"
"7609","7625","0080E115003BC2AD","20220910031143","15.22","74.84","47.39217100","8.49007020","45","0","POINT (2679382.2 1249569.9)"
"7610","7626","0080E115003BC2AD","20220910024143","15.22","74.84","47.39217100","8.49007020","45","0","POINT (2679382.2 1249569.9)"
"7611","7627","0080E115003BC2AD","20220910021143","15.22","74.84","47.39217100","8.49007020","45","0","POINT (2679382.2 1249569.9)"
"7612","7628","0080E115003BC2AD","20220910014143","15.22","74.84","47.39217100","8.49007020","45","0","POINT (2679382.2 1249569.9)"
"7820","7909","0080E115003BC2AD","20220910154135","19.42","62.06","47.39210930","8.49004560","45","0","POINT (2679380.5 1249562.9)"
"7821","7910","0080E115003BC2AD","20220910151135","19.42","62.06","47.39210930","8.49004560","45","0","POINT (2679380.5 1249562.9)"
"7822","7911","0080E115003BC2AD","20220910144135","19.42","62.06","47.39210930","8.49004560","45","0","POINT (2679380.5 1249562.9)"
"7823","7912","0080E115003BC2AD","20220910141135","19.42","62.06","47.39210930","8.49004560","46","25","POINT (2679380.5 1249562.9)"
"8165","8473","0080E115003BC812","20220811135433","25.49","43.65","47.39217690","8.49005210","45","6","POINT (2679380.8 1249570.5)"
"8166","8474","0080E115003BC812","20220811132433","25.49","43.65","47.39217690","8.49005210","46","26","POINT (2679380.8 1249570.5)"
"8167","8475","0080E115003BC812","20220811125433","25.49","43.65","47.39217690","8.49005210","45","53","POINT (2679380.8 1249570.5)"
"8168","8476","0080E115003BC812","20220811122433","25.49","43.65","47.39217690","8.49005210","45","11","POINT (2679380.8 1249570.5)"
"10790","13429","0080E11500180306","20220915070013","17.64","82.45","47.39212620","8.49004800","45","0","POINT (2679380.5 1249564.8)"
"10791","13430","0080E11500180306","20220915063013","17.64","82.45","47.39212620","8.49004800","45","0","POINT (2679380.5 1249564.8)"
"10792","13431","0080E11500180306","20220915060013","17.64","82.45","47.39212620","8.49004800","45","0","POINT (2679380.5 1249564.8)"
"10793","13432","0080E11500180306","20220915053013","17.64","82.45","47.39212620","8.49004800","45","0","POINT (2679380.5 1249564.8)"
"13501","10669","0080E115003BC812","20220813053859","16.17","56.55","47.39210800","8.49006960","45","0","POINT (2679382.2 1249562.8)"
"13502","10670","0080E115003BC812","20220813050859","16.17","56.55","47.39210800","8.49006960","45","0","POINT (2679382.2 1249562.8)"
"13503","10671","0080E115003BC812","20220813043859","16.17","56.55","47.39210800","8.49006960","45","0","POINT (2679382.2 1249562.8)"
"13504","10672","0080E115003BC812","20220813040859","16.17","56.55","47.39210800","8.49006960","45","0","POINT (2679382.2 1249562.8)"
"13549","11797","0080E115003BC1DF","20220814041412","17.01","61.34","47.39218210","8.49007610","45","0","POINT (2679382.8 1249571)"
"13550","11798","0080E115003BC1DF","20220814034412","17.01","61.34","47.39218210","8.49007610","45","0","POINT (2679382.8 1249571)"
"13551","11799","0080E115003BC1DF","20220814031412","17.01","61.34","47.39218210","8.49007610","45","0","POINT (2679382.8 1249571)"
"13552","11800","0080E115003BC1DF","20220814024412","17.01","61.34","47.39218210","8.49007610","45","0","POINT (2679382.8 1249571)"
"13858","11893","0080E115003BC812","20220814085211","21.07","51.65","47.39218650","8.49009180","45","0","POINT (2679383.8 1249571.5)"
"13859","11894","0080E115003BC812","20220814082211","21.07","51.65","47.39218650","8.49009180","45","0","POINT (2679383.8 1249571.5)"
"13860","11895","0080E115003BC812","20220814075211","21.07","51.65","47.39218650","8.49009180","45","0","POINT (2679383.8 1249571.5)"
"13861","11896","0080E115003BC812","20220814072211","21.07","51.65","47.39218650","8.49009180","45","0","POINT (2679383.8 1249571.5)"
"14119","11937","0080E115003BC812","20220814105739","24.74","45.03","47.39214310","8.49007000","45","0","POINT (2679382.2 1249566.8)"
"14120","11938","0080E115003BC812","20220814102739","24.74","45.03","47.39214310","8.49007000","45","0","POINT (2679382.2 1249566.8)"
"14121","11939","0080E115003BC812","20220814095739","24.74","45.03","47.39214310","8.49007000","45","0","POINT (2679382.2 1249566.8)"
"14122","11940","0080E115003BC812","20220814092739","24.74","45.03","47.39214310","8.49007000","45","24","POINT (2679382.2 1249566.8)"
"14523","8653","0080E115003BC812","20220811201007","26.62","40.65","47.39214610","8.49006480","46","80","POINT (2679381.8 1249567)"
"14524","8654","0080E115003BC812","20220811194007","26.62","40.65","47.39214610","8.49006480","46","68","POINT (2679381.8 1249567)"
"14525","8655","0080E115003BC812","20220811191007","26.62","40.65","47.39214610","8.49006480","45","0","POINT (2679381.8 1249567)"
"14526","8656","0080E115003BC812","20220811184007","26.62","40.65","47.39214610","8.49006480","45","11","POINT (2679381.8 1249567)"
"15773","11213","0080E115003BC2AD","20220913020158","15.34","84.81","47.39218190","8.49008090","45","0","POINT (2679383 1249571)"
"15774","11214","0080E115003BC2AD","20220913013158","15.34","84.81","47.39218190","8.49008090","45","0","POINT (2679383 1249571)"
"15775","11215","0080E115003BC2AD","20220913010158","15.34","84.81","47.39218190","8.49008090","45","0","POINT (2679383 1249571)"
"15776","11216","0080E115003BC2AD","20220913003158","15.34","84.81","47.39218190","8.49008090","45","0","POINT (2679383 1249571)"
"16831","9233","0080E115003BC1DF","20220911203202","19.30","58.66","47.39210980","8.49009270","45","0","POINT (2679384 1249563)"
"16832","9234","0080E115003BC1DF","20220911200202","19.30","58.66","47.39210980","8.49009270","45","0","POINT (2679384 1249563)"
"16833","9235","0080E115003BC1DF","20220911193202","19.30","58.66","47.39210980","8.49009270","45","0","POINT (2679384 1249563)"
"16834","9236","0080E115003BC1DF","20220911190202","19.30","58.66","47.39210980","8.49009270","45","0","POINT (2679384 1249563)"
"17257","11613","0080E115003BC2AD","20220913204552","22.50","72.78","47.39214700","8.49007240","46","20","POINT (2679382.5 1249567.1)"
"17258","11614","0080E115003BC2AD","20220913201552","22.50","72.78","47.39214700","8.49007240","45","37","POINT (2679382.5 1249567.1)"
"17259","11615","0080E115003BC2AD","20220913194552","22.50","72.78","47.39214700","8.49007240","45","0","POINT (2679382.5 1249567.1)"
"17260","11616","0080E115003BC2AD","20220913191552","22.50","72.78","47.39214700","8.49007240","45","33","POINT (2679382.5 1249567.1)"
"17490","10549","0080E115003BC812","20220813012709","19.74","46.02","47.39215550","8.49005970","45","9","POINT (2679381.5 1249568.1)"
"17491","10550","0080E115003BC812","20220813005709","19.74","46.02","47.39215550","8.49005970","45","0","POINT (2679381.5 1249568.1)"
"17492","10551","0080E115003BC812","20220813002709","19.74","46.02","47.39215550","8.49005970","45","16","POINT (2679381.5 1249568.1)"
"17493","10552","0080E115003BC812","20220812235709","19.74","46.02","47.39215550","8.49005970","45","27","POINT (2679381.5 1249568.1)"
"17522","11661","0080E115003BC2AD","20220913225047","22.18","73.01","47.39219810","8.49008730","45","0","POINT (2679383.5 1249572.9)"
"17523","11662","0080E115003BC2AD","20220913222047","22.18","73.01","47.39219810","8.49008730","45","0","POINT (2679383.5 1249572.9)"
"17524","11663","0080E115003BC2AD","20220913215047","22.18","73.01","47.39219810","8.49008730","45","0","POINT (2679383.5 1249572.9)"
"17525","11664","0080E115003BC2AD","20220913212047","22.18","73.01","47.39219810","8.49008730","45","0","POINT (2679383.5 1249572.9)"
"17594","12817","0080E115003BC812","20220815034102","18.54","80.11","47.39214290","8.49007990","47","0","POINT (2679383 1249566.8)"
"17595","12818","0080E115003BC812","20220815031102","18.54","80.11","47.39214290","8.49007990","45","0","POINT (2679383 1249566.8)"
"17596","12819","0080E115003BC812","20220815024102","18.54","80.11","47.39214290","8.49007990","49","0","POINT (2679383 1249566.8)"
"17597","12820","0080E115003BC812","20220815021102","18.54","80.11","47.39214290","8.49007990","45","0","POINT (2679383 1249566.8)"
"18148","23093","0080E115003BCF64","20220924231517","-100.00","-100.01","47.39216190","8.49008890","47","0","POINT (2679383.8 1249568.9)"
"18149","23094","0080E115003BCF64","20220924224517","-100.00","-100.01","47.39216190","8.49008890","47","0","POINT (2679383.8 1249568.9)"
"18150","23095","0080E115003BCF64","20220924221517","-100.00","-100.01","47.39216190","8.49008890","47","0","POINT (2679383.8 1249568.9)"
"18151","23096","0080E115003BCF64","20220924214517","-100.00","-100.01","47.39216190","8.49008890","47","0","POINT (2679383.8 1249568.9)"
"18282","25101","0080E115003BCF64","20220926191336","-100.00","-100.01","47.39212760","8.49008830","52","7","POINT (2679383.8 1249565)"
"18283","25102","0080E115003BCF64","20220926184336","-100.00","-100.01","47.39212760","8.49008830","52","0","POINT (2679383.8 1249565)"
"18500","25103","0080E115003BCF64","20220926181336","-100.00","-100.01","47.39212760","8.49008830","52","0","POINT (2679383.8 1249565)"
"18501","25104","0080E115003BCF64","20220926174336","-100.00","-100.01","47.39212760","8.49008830","51","0","POINT (2679383.8 1249565)"
"18538","25141","0080E115003BCF64","20220926211904","-100.00","-100.01","47.39219510","8.49009910","52","0","POINT (2679384.2 1249572.5)"
"18539","25142","0080E115003BCF64","20220926204904","-100.00","-100.01","47.39219510","8.49009910","49","0","POINT (2679384.2 1249572.5)"
"18540","25143","0080E115003BCF64","20220926201904","-100.00","-100.01","47.39219510","8.49009910","49","0","POINT (2679384.2 1249572.5)"
"18541","25144","0080E115003BCF64","20220926194904","-100.00","-100.01","47.39219510","8.49009910","47","0","POINT (2679384.2 1249572.5)"
"19312","23393","0080E115003BC1DF","20220825110200","23.00","57.97","47.39212870","8.49006870","45","0","POINT (2679382.2 1249565.1)"
"19313","23394","0080E115003BC1DF","20220825103200","23.00","57.97","47.39212870","8.49006870","45","0","POINT (2679382.2 1249565.1)"
"19314","23395","0080E115003BC1DF","20220825100200","23.00","57.97","47.39212870","8.49006870","45","0","POINT (2679382.2 1249565.1)"
"19315","23396","0080E115003BC1DF","20220825093200","23.00","57.97","47.39212870","8.49006870","46","49","POINT (2679382.2 1249565.1)"
"20760","23761","0080E115003BCF64","20220925032709","-100.00","-100.01","47.39215550","8.49008970","45","0","POINT (2679383.8 1249568.1)"
"20761","23762","0080E115003BCF64","20220925025709","-100.00","-100.01","47.39215550","8.49008970","45","0","POINT (2679383.8 1249568.1)"
"20762","23763","0080E115003BCF64","20220925022709","-100.00","-100.01","47.39215550","8.49008970","45","0","POINT (2679383.8 1249568.1)"
"20763","23764","0080E115003BCF64","20220925015709","-100.00","-100.01","47.39215550","8.49008970","45","0","POINT (2679383.8 1249568.1)"
"20993","22769","0080E115003BCF64","20220924062903","-100.00","-100.01","47.39219310","8.49005590","45","0","POINT (2679381 1249572.2)"
"20994","22770","0080E115003BCF64","20220924055903","-100.00","-100.01","47.39219310","8.49005590","46","0","POINT (2679381 1249572.2)"
"20995","22771","0080E115003BCF64","20220924052903","-100.00","-100.01","47.39219310","8.49005590","46","0","POINT (2679381 1249572.2)"
"20996","22772","0080E115003BCF64","20220924045903","-100.00","-100.01","47.39219310","8.49005590","46","0","POINT (2679381 1249572.2)"
"21297","22857","0080E115003BCF64","20220924104047","-100.00","-100.01","47.39216620","8.49006310","48","0","POINT (2679381.8 1249569.2)"
"21298","22858","0080E115003BCF64","20220924101047","-100.00","-100.01","47.39216620","8.49006310","48","0","POINT (2679381.8 1249569.2)"
"21299","22859","0080E115003BCF64","20220924094047","-100.00","-100.01","47.39216620","8.49006310","50","0","POINT (2679381.8 1249569.2)"
"21300","22860","0080E115003BCF64","20220924091047","-100.00","-100.01","47.39216620","8.49006310","49","0","POINT (2679381.8 1249569.2)"
"21316","23885","0080E115003BCF64","20220925094432","-100.00","-100.01","47.39212710","8.49005250","46","0","POINT (2679381 1249564.9)"
"21317","23886","0080E115003BCF64","20220925091432","-100.00","-100.01","47.39212710","8.49005250","46","0","POINT (2679381 1249564.9)"
"21318","23887","0080E115003BCF64","20220925084432","-100.00","-100.01","47.39212710","8.49005250","46","0","POINT (2679381 1249564.9)"
"21319","23888","0080E115003BCF64","20220925081432","-100.00","-100.01","47.39212710","8.49005250","46","0","POINT (2679381 1249564.9)"
"22003","24861","0080E115003BCF64","20220926064106","-100.00","-100.01","47.39218740","8.49004550","46","0","POINT (2679380.2 1249571.6)"
"22004","24862","0080E115003BCF64","20220926061106","-100.00","-100.01","47.39218740","8.49004550","47","0","POINT (2679380.2 1249571.6)"
"22005","24863","0080E115003BCF64","20220926054106","-100.00","-100.01","47.39218740","8.49004550","49","0","POINT (2679380.2 1249571.6)"
"22006","24864","0080E115003BCF64","20220926051106","-100.00","-100.01","47.39218740","8.49004550","51","0","POINT (2679380.2 1249571.6)"
"23274","22241","0080E115003BC812","20220824070823","15.49","76.96","47.39212970","8.49005300","45","0","POINT (2679381 1249565.2)"
"23275","22242","0080E115003BC812","20220824063823","15.49","76.96","47.39212970","8.49005300","45","0","POINT (2679381 1249565.2)"
"23276","22243","0080E115003BC812","20220824060823","15.49","76.96","47.39212970","8.49005300","45","0","POINT (2679381 1249565.2)"
"23277","22244","0080E115003BC812","20220824053823","15.49","76.96","47.39212970","8.49005300","45","0","POINT (2679381 1249565.2)"
"24823","19185","0080E115003BC812","20220821080959","17.40","90.20","47.39219390","8.49009400","45","0","POINT (2679384 1249572.4)"
"24824","19186","0080E115003BC812","20220821073959","17.40","90.20","47.39219390","8.49009400","45","0","POINT (2679384 1249572.4)"
"24825","19187","0080E115003BC812","20220821070959","17.40","90.20","47.39219390","8.49009400","45","0","POINT (2679384 1249572.4)"
"24826","19188","0080E115003BC812","20220821063959","17.40","90.20","47.39219390","8.49009400","45","0","POINT (2679384 1249572.4)"
"26651","21877","0080E115003BCF64","20220923134304","-100.00","-100.01","47.39211230","8.49008150","51","31","POINT (2679383.2 1249563.2)"
"26652","21878","0080E115003BCF64","20220923131304","-100.00","-100.01","47.39211230","8.49008150","52","36","POINT (2679383.2 1249563.2)"
"26653","21879","0080E115003BCF64","20220923124304","-100.00","-100.01","47.39211230","8.49008150","55","33","POINT (2679383.2 1249563.2)"
"26654","21880","0080E115003BCF64","20220923121304","-100.00","-100.01","47.39211230","8.49008150","57","13","POINT (2679383.2 1249563.2)"
"26932","27693","0080E115003BC812","20220829184044","28.50","44.39","47.39219220","8.49007750","45","0","POINT (2679382.8 1249572.1)"
"27005","27694","0080E115003BC812","20220829181044","28.50","44.39","47.39219220","8.49007750","45","0","POINT (2679382.8 1249572.1)"
"27006","27695","0080E115003BC812","20220829174044","28.50","44.39","47.39219220","8.49007750","45","0","POINT (2679382.8 1249572.1)"
"27007","27696","0080E115003BC812","20220829171044","28.50","44.39","47.39219220","8.49007750","45","0","POINT (2679382.8 1249572.1)"
"27228","28925","0080E115003BCF64","20220930045135","-100.00","-100.01","47.39211330","8.49007790","45","0","POINT (2679383 1249563.4)"
"27229","28926","0080E115003BCF64","20220930042135","-100.00","-100.01","47.39211330","8.49007790","45","0","POINT (2679383 1249563.4)"
"27230","28927","0080E115003BCF64","20220930035135","-100.00","-100.01","47.39211330","8.49007790","45","0","POINT (2679383 1249563.4)"
"27231","28928","0080E115003BCF64","20220930032135","-100.00","-100.01","47.39211330","8.49007790","46","0","POINT (2679383 1249563.4)"
"27296","27841","0080E115003BCF64","20220929014037","-100.00","-100.01","47.39215260","8.49006470","47","0","POINT (2679381.8 1249567.8)"
"27297","27842","0080E115003BCF64","20220929011037","-100.00","-100.01","47.39215260","8.49006470","46","0","POINT (2679381.8 1249567.8)"
"27298","27843","0080E115003BCF64","20220929004037","-100.00","-100.01","47.39215260","8.49006470","46","0","POINT (2679381.8 1249567.8)"
"27299","27844","0080E115003BCF64","20220929001037","-100.00","-100.01","47.39215260","8.49006470","45","0","POINT (2679381.8 1249567.8)"
"28952","27265","0080E115003BCF64","20220928233500","-100.00","-100.01","47.39211490","8.49005060","48","0","POINT (2679380.8 1249563.5)"
"28953","27266","0080E115003BCF64","20220928230500","-100.00","-100.01","47.39211490","8.49005060","48","0","POINT (2679380.8 1249563.5)"
"28954","27267","0080E115003BCF64","20220928223500","-100.00","-100.01","47.39211490","8.49005060","48","0","POINT (2679380.8 1249563.5)"
"28955","27268","0080E115003BCF64","20220928220500","-100.00","-100.01","47.39211490","8.49005060","47","0","POINT (2679380.8 1249563.5)"
"29040","28433","0080E115003BC812","20220830071232","17.73","81.40","47.39215140","8.49009610","45","0","POINT (2679384.2 1249567.6)"
"29041","28434","0080E115003BC812","20220830064232","17.73","81.40","47.39215140","8.49009610","45","0","POINT (2679384.2 1249567.6)"
"29042","28435","0080E115003BC812","20220830061232","17.73","81.40","47.39215140","8.49009610","45","0","POINT (2679384.2 1249567.6)"
"29043","28436","0080E115003BC812","20220830054232","17.73","81.40","47.39215140","8.49009610","45","0","POINT (2679384.2 1249567.6)"
"29080","28473","0080E115003BC812","20220830091752","22.71","67.01","47.39219220","8.49005450","45","0","POINT (2679381 1249572.1)"
"29081","28474","0080E115003BC812","20220830084752","22.71","67.01","47.39219220","8.49005450","45","0","POINT (2679381 1249572.1)"
"29082","28475","0080E115003BC812","20220830081752","22.71","67.01","47.39219220","8.49005450","45","0","POINT (2679381 1249572.1)"
"29083","28476","0080E115003BC812","20220830074752","22.71","67.01","47.39219220","8.49005450","45","0","POINT (2679381 1249572.1)"
"29704","28665","0080E115003BC812","20220830173732","27.78","48.31","47.39216950","8.49009100","45","0","POINT (2679383.8 1249569.6)"
"29705","28666","0080E115003BC812","20220830170732","27.78","48.31","47.39216950","8.49009100","45","0","POINT (2679383.8 1249569.6)"
"29706","28667","0080E115003BC812","20220830163732","27.78","48.31","47.39216950","8.49009100","45","0","POINT (2679383.8 1249569.6)"
"29707","28668","0080E115003BC812","20220830160732","27.78","48.31","47.39216950","8.49009100","45","0","POINT (2679383.8 1249569.6)"
"29796","29837","0080E115003BC812","20220831225240","18.12","77.49","47.39214510","8.49004090","45","0","POINT (2679380 1249566.9)"
"29797","29838","0080E115003BC812","20220831222240","18.12","77.49","47.39214510","8.49004090","45","0","POINT (2679380 1249566.9)"
"29798","29839","0080E115003BC812","20220831215240","18.12","77.49","47.39214510","8.49004090","45","0","POINT (2679380 1249566.9)"
"29799","29840","0080E115003BC812","20220831212240","18.12","77.49","47.39214510","8.49004090","45","0","POINT (2679380 1249566.9)"
"1216","1289","0080E115003BC996","20220902103633","17.67","69.57","47.37055750","8.54121340","45","0","POINT (2683277 1247220)"
"1217","1290","0080E115003BC996","20220902100633","17.67","69.57","47.37055750","8.54121340","45","0","POINT (2683277 1247220)"
"1218","1291","0080E115003BC996","20220902093633","17.67","69.57","47.37055750","8.54121340","45","14","POINT (2683277 1247220)"
"1219","1292","0080E115003BC996","20220902090633","17.67","69.57","47.37055750","8.54121340","45","15","POINT (2683277 1247220)"
"4373","4446","0080E115003BDA59","20220906032437","20.25","77.95","47.37059570","8.54085890","45","0","POINT (2683250.2 1247223.9)"
"4374","4447","0080E115003BDA59","20220906025437","20.25","77.95","47.37059570","8.54085890","45","0","POINT (2683250.2 1247223.9)"
"4375","4448","0080E115003BDA59","20220906022437","20.25","77.95","47.37059570","8.54085890","45","0","POINT (2683250.2 1247223.9)"
"4528","4601","0080E115003BDA59","20220906200246","21.13","81.23","47.37496910","8.54099560","45","6","POINT (2683253.8 1247710.2)"
"4529","4602","0080E115003BDA59","20220906193246","21.13","81.23","47.37496910","8.54099560","45","0","POINT (2683253.8 1247710.2)"
"4530","4603","0080E115003BDA59","20220906190246","21.13","81.23","47.37496910","8.54099560","45","0","POINT (2683253.8 1247710.2)"
"4531","4604","0080E115003BDA59","20220906183246","21.13","81.23","47.37496910","8.54099560","45","0","POINT (2683253.8 1247710.2)"
"4732","4445","0080E115003BDA59","20220906035437","20.25","77.95","47.37059570","8.54085890","45","0","POINT (2683250.2 1247223.9)"
"4821","5121","0080E115003BDA59","20220907185638","25.40","46.60","47.37073610","8.54112540","45","53","POINT (2683270 1247239.8)"
"4822","5122","0080E115003BDA59","20220907182638","25.40","46.60","47.37073610","8.54112540","45","6","POINT (2683270 1247239.8)"
"4823","5123","0080E115003BDA59","20220907175638","25.40","46.60","47.37073610","8.54112540","45","9","POINT (2683270 1247239.8)"
"4824","5124","0080E115003BDA59","20220907172638","25.40","46.60","47.37073610","8.54112540","45","19","POINT (2683270 1247239.8)"
"4889","5189","0080E1150017F5F8","20220907211539","17.75","99.74","47.37093780","8.54129400","51","0","POINT (2683282.5 1247262.4)"
"4890","5190","0080E1150017F5F8","20220907204539","17.75","99.74","47.37093780","8.54129400","52","0","POINT (2683282.5 1247262.4)"
"4891","5191","0080E1150017F5F8","20220907201539","17.75","99.74","47.37093780","8.54129400","45","0","POINT (2683282.5 1247262.4)"
"4892","5192","0080E1150017F5F8","20220907194539","17.75","99.74","47.37093780","8.54129400","45","0","POINT (2683282.5 1247262.4)"
"5074","4793","0080E115003BCA55","20220907025605","19.41","88.37","47.37055090","8.54138780","45","0","POINT (2683290.2 1247219.5)"
"5170","4889","0080E115003BC996","20220907065716","18.97","87.56","47.37060370","8.54111850","45","0","POINT (2683269.8 1247225)"
"5171","4890","0080E115003BC996","20220907062716","18.97","87.56","47.37060370","8.54111850","45","0","POINT (2683269.8 1247225)"
"5172","4891","0080E115003BC996","20220907055716","18.97","87.56","47.37060370","8.54111850","45","0","POINT (2683269.8 1247225)"
"5173","4892","0080E115003BC996","20220907052716","18.97","87.56","47.37060370","8.54111850","45","0","POINT (2683269.8 1247225)"
"5572","5653","0080E115003BDA59","20220908093231","18.30","74.79","47.37057470","8.54082330","45","0","POINT (2683247.5 1247221.5)"
"5573","5654","0080E115003BDA59","20220908090231","18.30","74.79","47.37057470","8.54082330","45","0","POINT (2683247.5 1247221.5)"
"5574","5655","0080E115003BDA59","20220908083231","18.30","74.79","47.37057470","8.54082330","45","0","POINT (2683247.5 1247221.5)"
"5575","5656","0080E115003BDA59","20220908080231","18.30","74.79","47.37057470","8.54082330","45","0","POINT (2683247.5 1247221.5)"
"6477","6489","0080E115003BC996","20220909044310","16.60","75.17","47.37065980","8.54138540","45","0","POINT (2683289.8 1247231.6)"
"6478","6490","0080E115003BC996","20220909041310","16.60","75.17","47.37065980","8.54138540","45","0","POINT (2683289.8 1247231.6)"
"6480","6492","0080E115003BC996","20220909031310","16.60","75.17","47.37065980","8.54138540","45","0","POINT (2683289.8 1247231.6)"
"6732","6821","0080E115003BCA55","20220909200543","18.85","55.45","47.37131260","8.54136800","45","11","POINT (2683287.5 1247304.1)"
"6733","6822","0080E115003BCA55","20220909193543","18.85","55.45","47.37131260","8.54136800","45","0","POINT (2683287.5 1247304.1)"
"6734","6823","0080E115003BCA55","20220909190543","18.85","55.45","47.37131260","8.54136800","45","11","POINT (2683287.5 1247304.1)"
"6735","6824","0080E115003BCA55","20220909183543","18.85","55.45","47.37131260","8.54136800","45","0","POINT (2683287.5 1247304.1)"
"6776","6865","0080E115003BCA55","20220909221203","17.54","59.83","47.37058620","8.54106640","45","0","POINT (2683265.8 1247223)"
"6777","6866","0080E115003BCA55","20220909214203","17.54","59.83","47.37058620","8.54106640","45","0","POINT (2683265.8 1247223)"
"6778","6867","0080E115003BCA55","20220909211203","17.54","59.83","47.37058620","8.54106640","45","0","POINT (2683265.8 1247223)"
"6779","6868","0080E115003BCA55","20220909204203","17.54","59.83","47.37058620","8.54106640","45","0","POINT (2683265.8 1247223)"
"7440","7165","0080E115003BC8D7","20220810100119","20.59","51.82","47.37057740","8.54096460","45","0","POINT (2683258.2 1247222)"
"7441","7166","0080E115003BC8D7","20220810093119","20.59","51.82","47.37057740","8.54096460","45","0","POINT (2683258.2 1247222)"
"7442","7167","0080E115003BC8D7","20220810090119","20.59","51.82","47.37057740","8.54096460","45","0","POINT (2683258.2 1247222)"
"7443","7168","0080E115003BC8D7","20220810083119","20.59","51.82","47.37057740","8.54096460","45","15","POINT (2683258.2 1247222)"
"7660","7749","0080E1150017F5F8","20220910075759","15.41","78.84","47.37067890","8.54099700","45","0","POINT (2683260.5 1247233.2)"
"7661","7750","0080E1150017F5F8","20220910072759","15.41","78.84","47.37067890","8.54099700","45","0","POINT (2683260.5 1247233.2)"
"7662","7751","0080E1150017F5F8","20220910065759","15.41","78.84","47.37067890","8.54099700","45","0","POINT (2683260.5 1247233.2)"
"7663","7752","0080E1150017F5F8","20220910062759","15.41","78.84","47.37067890","8.54099700","45","0","POINT (2683260.5 1247233.2)"
"9105","14041","0080E115003BC996","20220816100538","21.20","63.03","47.37063040","8.54107700","45","0","POINT (2683266.5 1247228)"
"9106","14042","0080E115003BC996","20220816093538","21.20","63.03","47.37063040","8.54107700","45","0","POINT (2683266.5 1247228)"
"9107","14043","0080E115003BC996","20220816090538","21.20","63.03","47.37063040","8.54107700","45","0","POINT (2683266.5 1247228)"
"9108","14044","0080E115003BC996","20220816083538","21.20","63.03","47.37063040","8.54107700","45","0","POINT (2683266.5 1247228)"
"9413","14133","0080E115003BC996","20220816141555","26.26","41.38","47.37106350","8.54143010","45","6","POINT (2683292.5 1247276.5)"
"9414","14134","0080E115003BC996","20220816134555","26.26","41.38","47.37106350","8.54143010","45","18","POINT (2683292.5 1247276.5)"
"9415","14135","0080E115003BC996","20220816131555","26.26","41.38","47.37106350","8.54143010","45","54","POINT (2683292.5 1247276.5)"
"9416","14136","0080E115003BC996","20220816124555","26.26","41.38","47.37106350","8.54143010","45","5","POINT (2683292.5 1247276.5)"
"10562","14426","0080E115003BCA55","20220916025854","15.17","90.26","47.37069840","8.54130570","45","0","POINT (2683283.8 1247235.8)"
"10734","13373","0080E115003BC996","20220915042632","18.59","72.20","47.37066930","8.54122140","45","0","POINT (2683277.5 1247232.5)"
"10735","13374","0080E115003BC996","20220915035632","18.59","72.20","47.37066930","8.54122140","45","0","POINT (2683277.5 1247232.5)"
"10736","13375","0080E115003BC996","20220915032632","18.59","72.20","47.37066930","8.54122140","45","0","POINT (2683277.5 1247232.5)"
