Abstimmungs_Datum,Nr_Politische_Ebene,Name_Politische_Ebene,Abstimmungs_Text,Nr_Resultat_Gebiet,Name_Resultat_Gebiet,Nr_Wahlkreis_StZH,Name_Wahlkreis_StZH,Stimmberechtigt,Ja_Absolut,Nein_Absolut,Stimmbeteiligung_Prozent,Ja_Prozent,Nein_Prozent,Staende_Ja,Staende_Nein
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',3,Stadt Zürich,14,Kreis 5,6257,2254,701,48.8,76.3,23.7,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',3,Stadt Zürich,5,Kreis 6,18114,5881,3970,56.3,59.7,40.3,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',3,Stadt Zürich,15,Kreis 7,22423,6525,6418,59.7,50.4,49.6,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',3,Stadt Zürich,16,Kreis 8,9455,2934,1952,53.7,60,40,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',3,Stadt Zürich,7,Kreis 9,26013,6032,5970,48.2,50.3,49.7,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',3,Stadt Zürich,8,Kreis 10,22645,6634,5336,54.8,55.4,44.6,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',3,Stadt Zürich,9,Kreis 11,30280,7028,6948,47.3,50.3,49.7,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'Moratorium Plus - Für die Verlängerung des Atomkraftwerk-Baustopps und die Begrenzung des Atomrisikos (MoratoriumPlus)',3,Stadt Zürich,10,Kreis 12,14540,2961,3052,43.2,49.2,50.8,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,1,Eidgenossenschaft,,,4764888,722931,1564325,49.6,31.6,68.4,0,23    
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,2,Kanton Zürich,,,808049,141511,264950,51.9,34.8,65.2,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,,,216702,109436,49594,50.5,68.8,31.2,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,11,Kreis 1,11281,1888,2915,44.3,39.3,60.7,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,12,Kreis 2,18221,4114,5205,53.2,44.1,55.9,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,3,Kreis 3,24775,6348,5124,48.3,55.3,44.7,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,13,Kreis 4,12698,3061,2018,42.1,60.3,39.7,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,14,Kreis 5,6257,1848,1062,48.5,63.5,36.5,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,5,Kreis 6,18114,4770,5090,56.9,48.4,51.6,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,15,Kreis 7,22423,4933,7910,59.6,38.4,61.6,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,16,Kreis 8,9455,2333,2511,53.7,48.2,51.8,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,7,Kreis 9,26013,5630,6344,48.1,47,53,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,8,Kreis 10,22645,5542,6356,54.8,46.6,53.4,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,9,Kreis 11,30280,6221,7789,47.4,44.4,55.6,,
5/18/2003,1,Eidgenossenschaft,Volksinitiative 'für ein ausreichendes Berufsbildungsangebot (Lehrstellen-Initiative)' ,3,Stadt Zürich,10,Kreis 12,14540,2906,3152,43.5,48,52,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,1,Eidgenossenschaft,,,4758285,934005,393638,28.7,70.4,29.6,23    ,0
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,2,Kanton Zürich,,,809413,172385,85491,32.9,66.8,33.2,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,,,216973,46014,22604,32.7,67.1,32.9,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,11,Kreis 1,11465,3129,664,34.1,82.5,17.5,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,12,Kreis 2,18257,3901,2065,33.7,65.4,34.6,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,3,Kreis 3,24752,4764,2156,28.9,68.8,31.2,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,13,Kreis 4,12732,1962,1001,24.4,66.2,33.8,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,14,Kreis 5,6254,995,607,26.8,62.1,37.9,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,5,Kreis 6,18106,4116,2124,35.7,66,34,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,15,Kreis 7,22433,5465,2783,37.9,66.3,33.7,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,16,Kreis 8,9451,1981,892,31.5,69,31,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,7,Kreis 9,26077,5256,2905,32.3,64.4,35.6,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,8,Kreis 10,22674,5420,2387,35.6,69.4,30.6,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,9,Kreis 11,30166,6296,3396,33.1,65,35,,
2/9/2003,1,Eidgenossenschaft,Bundesbeschluss über die Aenderung der Volksrechte,3,Stadt Zürich,10,Kreis 12,14606,2729,1624,30.7,62.7,37.3,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,1,Eidgenossenschaft,,,4758285,1028673,301128,22.6,77.4,22.6,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,2,Kanton Zürich,,,809413,204513,54318,32.9,79,21,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,,,216973,57372,11714,32.7,83,17,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,11,Kreis 1,11465,3257,506,34,86.6,13.4,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,12,Kreis 2,18257,5004,998,33.7,83.4,16.6,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,3,Kreis 3,24752,5786,1169,28.9,83.2,16.8,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,13,Kreis 4,12732,2496,511,24.5,83,17,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,14,Kreis 5,6254,1391,230,26.8,85.8,14.2,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,5,Kreis 6,18106,5315,963,35.7,84.7,15.3,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,15,Kreis 7,22433,7216,1107,38,86.7,13.3,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,16,Kreis 8,9451,2444,430,31.4,85,15,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,7,Kreis 9,26077,6611,1609,32.2,80.4,19.6,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,8,Kreis 10,22674,6590,1272,35.6,83.8,16.2,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,9,Kreis 11,30166,7868,1897,33.2,80.6,19.4,,
2/9/2003,1,Eidgenossenschaft,Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung,3,Stadt Zürich,10,Kreis 12,14606,3394,1022,31,76.9,23.1,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,2,Kanton Zürich,,,793346,141727,108957,32.7,56.5,43.5,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,,,210682,31557,34537,32.4,47.7,52.3,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,11,Kreis 1,5174,640,591,24.6,52,48,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,12,Kreis 2,18257,2957,2995,33.5,49.7,50.3,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,3,Kreis 3,24752,3010,3911,28.9,43.5,56.5,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,13,Kreis 4,12732,1165,1845,24.6,38.7,61.3,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,14,Kreis 5,6254,545,1094,26.9,33.3,66.7,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,5,Kreis 6,18106,2896,3330,35.5,46.5,53.5,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,15,Kreis 7,22433,4693,3563,37.9,56.8,43.2,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,16,Kreis 8,9451,1465,1422,31.4,50.7,49.3,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,7,Kreis 9,26077,3853,4302,32.2,47.2,52.8,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,8,Kreis 10,22674,3836,3964,35.4,49.2,50.8,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,9,Kreis 11,30166,4522,5119,33,46.9,53.1,,
2/9/2003,2,Kanton Zürich,Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002 Formular zur Mitteilung des Anfangsmietzinses Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002,3,Stadt Zürich,10,Kreis 12,14606,1975,2401,31,45.1,54.9,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,2,Kanton Zürich,,,793346,169565,84978,32.9,66.6,33.4,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,,,210682,48090,18924,32.5,71.8,28.2,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,11,Kreis 1,5174,996,250,24.8,79.9,20.1,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,12,Kreis 2,18257,4409,1581,33.6,73.6,26.4,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,3,Kreis 3,24752,5165,1836,29,73.8,26.2,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,13,Kreis 4,12732,2238,791,24.5,73.9,26.1,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,14,Kreis 5,6254,1351,308,26.9,81.4,18.6,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,5,Kreis 6,18106,4771,1550,35.8,75.5,24.5,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,15,Kreis 7,22433,6370,1971,38.1,76.4,23.6,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,16,Kreis 8,9451,2249,630,31.5,78.1,21.9,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,7,Kreis 9,26077,5703,2589,32.4,68.8,31.2,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,8,Kreis 10,22674,5672,2231,35.7,71.8,28.2,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,9,Kreis 11,30166,6387,3475,33.3,64.8,35.2,,
2/9/2003,2,Kanton Zürich,Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und -anpassungen im mittleren Glattal vom 23. September 2002,3,Stadt Zürich,10,Kreis 12,14606,2779,1712,31.3,61.9,38.1,,
2/9/2003,3,Stadt Zürich,Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs 'Energiedienstleistungen' des Elektrizitätswerks der Stadt Zürich,3,Stadt Zürich,,,210682,49987,13996,31.3,78.1,21.9,,
2/9/2003,3,Stadt Zürich,Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs 'Energiedienstleistungen' des Elektrizitätswerks der Stadt Zürich,3,Stadt Zürich,11,Kreis 1,5174,968,222,23.9,81.3,18.7,,
2/9/2003,3,Stadt Zürich,Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs 'Energiedienstleistungen' des Elektrizitätswerks der Stadt Zürich,3,Stadt Zürich,12,Kreis 2,18257,4618,1165,32.5,79.9,20.1,,
2/9/2003,3,Stadt Zürich,Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs 'Energiedienstleistungen' des Elektrizitätswerks der Stadt Zürich,3,Stadt Zürich,3,Kreis 3,24752,5268,1432,28,78.6,21.4,,
2/9/2003,3,Stadt Zürich,Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs 'Energiedienstleistungen' des Elektrizitätswerks der Stadt Zürich,3,Stadt Zürich,13,Kreis 4,12732,2231,584,22.9,79.3,20.7,,
2/9/2003,3,Stadt Zürich,Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs 'Energiedienstleistungen' des Elektrizitätswerks der Stadt Zürich,3,Stadt Zürich,14,Kreis 5,6254,1322,253,25.8,83.9,16.1,,
